datetime,lat,lng,stop_duration,subject_age,subject_height,subject_sex,officer_id_hash,type,violation,contraband_found,contraband_drugs,contraband_weapons,frisk_performed,search_conducted,search_person,search_vehicle,search_basis,reason_for_stop,area_risk,outcome
2013-04-04_09:27:00,-26.895781,17.322176600000006,14.6945238397899,33.0,medium,male,85402489a1,vehicular,vehicle equipment violation,,,,False,False,False,False,,vehicle equipment violation,medium,warning
2010-01-17_07:32:00,-26.1284312,28.109316500000006,20.90807620783688,32.0,tall,female,0875e86b46,vehicular,vehicle equipment violation,,,,False,False,False,False,,vehicle equipment violation,high,warning
2017-02-13_12:38:00,-26.146164299999995,27.97982350000001,68.61124969668978,28.0,tall,female,884c66a1b8,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,high,warning
2010-01-05_08:44:00,-26.839437599999997,27.84014709999998,16.984833120687767,54.0,tall,male,0c43101255,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,medium,citation
2012-06-14_10:53:00,-26.895781,17.322176600000006,27.14779972415666,44.0,tall,female,01aa59bb70,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,medium,warning
2016-06-21_14:46:00,-26.2433859,27.793073600000028,27.363405093124513,54.0,tall,female,c4184931e7,vehicular,investigative stop,,,,False,False,False,False,,investigative stop,medium,citation
2010-04-15_01:48:00,-27.530773100000005,32.45440620000001,21.924915450959315,27.0,tall,male,2511466c93,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,low,citation
2014-09-02_12:22:00,-28.8071118,27.056433700000028,38.3719864202201,57.0,tall,male,41c8075306,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,very low,citation
2012-01-07_22:44:00,-26.322056099999998,31.3884666,30.36597596759677,22.0,medium,male,3b9274855e,vehicular,registration,,,,False,False,False,False,,registration,medium,arrest
2013-06-03_13:27:00,-26.26655379999999,27.99056420000001,37.04510444886493,30.0,tall,male,299da6fbbd,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,high,warning
2017-04-09_16:02:00,-26.162627999999998,27.94874009999998,22.413863862299003,19.0,medium,male,007d7104a8,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,very high,warning
2010-08-03_13:04:00,-28.8071118,27.056433700000028,14.203819920630025,24.0,tall,female,41c8075306,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,very low,citation
2010-05-21_21:09:00,-26.24145089999999,28.012942200000026,25.810395690577508,25.0,short,female,7b3aa52401,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,high,warning
2013-06-14_22:57:00,-26.1628636,27.942966200000043,27.60037960494379,48.0,medium,female,a9b7a026f0,vehicular,vehicle equipment violation,,,,False,False,False,False,,vehicle equipment violation,very high,warning
2014-01-25_21:00:00,-26.2834632,28.046671099999998,28.35715763398778,38.0,tall,female,e8f7a2d6ff,vehicular,safety violation,,,,False,False,False,False,,safety violation,medium,warning
2010-08-31_23:54:00,-26.0564757,32.39837609999998,20.880827557275726,26.0,tall,female,0a70309850,vehicular,vehicle equipment violation,,,,False,False,False,False,,vehicle equipment violation,medium,citation
2018-12-03_20:32:00,-26.1239091,27.9189748,17.095332874979416,21.0,medium,female,f05187be54,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,high,warning
2013-04-05_00:20:00,-26.179853,27.872147400000003,20.339881116807042,28.0,medium,male,98a6812431,vehicular,vehicle equipment violation,False,False,False,False,True,False,True,consent,vehicle equipment violation,high,warning
2011-01-19_18:47:00,-27.09048,28.886583,31.48979427743258,21.0,tall,female,37a4238cc6,vehicular,vehicle equipment violation,,,,False,False,False,False,,vehicle equipment violation,low,warning
2016-01-07_19:57:00,-26.122005099999996,27.92538399999998,30.820662461978582,29.0,tall,female,d3a646e989,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,high,citation
2015-12-16_04:42:00,-26.0804524,27.992274200000026,28.615007374847046,25.0,medium,female,58ae6f0919,vehicular,investigative stop,,,,False,False,False,False,,investigative stop,high,warning
2013-03-11_15:09:00,-26.895781,17.322176600000006,17.047251783399535,30.0,tall,male,01aa59bb70,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,medium,warning
2013-06-13_13:10:00,-26.209959599999998,30.076572999999982,22.9702286273443,42.0,short,male,e7099bc91c,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,low,citation
2014-02-17_11:01:00,-26.143124899999997,27.914635000000004,26.054735040892623,50.0,medium,,1163ce2341,vehicular,moving traffic violation,False,False,False,True,True,True,True,consent,moving traffic violation,high,citation
2012-09-10_11:37:00,-26.207926,28.027581000000026,27.104480475318784,19.0,short,female,39c3a6436c,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,high,citation
2017-11-11_20:28:00,-26.18442490000001,27.9187316,29.243397408302965,26.0,tall,female,72a0b7b57e,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,very high,citation
2012-05-16_21:32:00,-26.9774801,26.089302599999982,16.8729343987646,18.0,tall,male,a2278aae28,vehicular,vehicle equipment violation,,,,False,False,False,False,,vehicle equipment violation,low,warning
2012-07-19_08:51:00,-26.895781,17.322176600000006,34.90763463248006,69.0,tall,male,01aa59bb70,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,medium,warning
2017-06-27_18:54:00,-26.220285799999992,27.805602300000004,36.134200494942924,31.0,medium,female,7813987925,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,medium,citation
2010-07-03_06:17:00,-27.335255899999986,29.504336500000008,33.54516423501143,39.0,short,male,4fcaf362c6,vehicular,moving traffic violation,False,False,False,False,True,True,False,other,moving traffic violation,low,arrest
2011-08-09_20:54:00,-25.9091532,25.667434900000003,32.52711318946174,18.0,medium,male,0d9e46bbe6,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,low,warning
2011-03-23_00:38:00,-26.1493661,27.9803153,34.95285387693498,27.0,short,female,33acd6428b,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,high,warning
2017-02-02_10:27:00,-26.200504099999996,27.82669199999998,30.668623255272113,25.0,tall,female,71b2f01499,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,medium,warning
2012-02-24_13:50:00,-26.895781,17.322176600000006,46.84164009104226,40.0,medium,male,9d1e57a193,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,medium,warning
2010-01-05_17:05:00,-26.288217500000002,31.265644900000026,39.37808351615627,27.0,medium,female,365dd848c6,vehicular,vehicle equipment violation,,,,False,False,False,False,,vehicle equipment violation,medium,warning
2018-07-12_20:57:00,-26.179308700000007,27.962075400000018,25.435507415493614,39.0,medium,female,0f01902034,vehicular,registration,,,,False,False,False,False,,registration,very high,warning
2014-10-06_02:12:00,-26.145369199999998,27.97171840000003,31.05750417937585,30.0,medium,male,73373787a4,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,high,warning
2010-01-19_09:37:00,-26.1467131,27.939984200000026,27.803874927430247,26.0,medium,male,aede9126c1,vehicular,vehicle equipment violation,,,,False,False,False,False,,vehicle equipment violation,high,citation
2011-01-18_02:01:00,-27.530773100000005,32.45440620000001,26.06144461100981,24.0,tall,male,2511466c93,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,low,warning
2015-01-22_00:30:00,-26.3765347,27.402524500000027,20.494754890184474,53.0,tall,male,43a72bc466,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,medium,arrest
2016-03-30_21:16:00,-26.079439,28.010683200000003,30.13615672595782,50.0,medium,male,87a02eb314,vehicular,seatbelt violation,,,,False,False,False,False,,seatbelt violation,high,citation
2018-03-24_16:44:00,-26.255723599999996,28.110915700000007,38.2829710244378,17.0,tall,male,792f948c03,vehicular,safety violation,,,,False,False,False,False,,safety violation,medium,warning
2014-09-10_07:10:00,-26.156414499999997,28.12789570000001,26.525202770501355,30.0,medium,female,596bd1105e,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,high,citation
2013-04-23_05:20:00,-26.239686499999998,28.10348709999998,31.07255903421309,36.0,medium,male,81bba3b185,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,medium,warning
2017-06-23_23:25:00,-26.1453063,27.98203620000001,30.681535734161184,24.0,tall,male,1386d24b69,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,high,warning
2010-10-16_01:45:00,-26.182563699999996,27.930659000000006,27.76268029289062,18.0,medium,female,1fdfb2a60c,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,very high,warning
2012-02-16_09:50:00,-26.613766,31.221045599999982,31.55269634179975,42.0,tall,male,9d1e57a193,vehicular,vehicle equipment violation,,,,False,False,False,False,,vehicle equipment violation,medium,warning
2013-06-27_14:10:00,-26.613766,31.221045599999982,19.80181635253753,45.0,medium,female,9d1e57a193,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,medium,warning
2012-11-25_04:01:00,-26.154265599999995,27.979875300000003,28.805970770127377,40.0,tall,female,d08894c335,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,high,citation
2012-06-14_14:10:00,-26.895781,17.322176600000006,22.062842228935562,49.0,tall,male,01aa59bb70,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,medium,warning
2013-01-04_08:53:00,-26.209959599999998,30.076572999999982,26.29722026987577,47.0,tall,male,16f69cd6ef,vehicular,vehicle equipment violation,,,,False,False,False,False,,vehicle equipment violation,low,citation
2010-08-22_14:51:00,-26.1572649,27.90475570000001,20.326207637522096,43.0,medium,female,5a96c3af3f,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,high,warning
2012-01-24_01:10:00,-26.839437599999997,27.84014709999998,34.95066621220164,34.0,tall,male,7088d92bb2,vehicular,moving traffic violation,False,False,False,False,True,True,True,consent,moving traffic violation,medium,arrest
2010-10-20_10:39:00,-27.130115699999998,27.70056440000002,31.12452986882144,46.0,medium,female,09ff8e8092,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,medium,warning
2010-08-07_20:04:00,-27.130115699999998,27.70056440000002,21.67068413634912,34.0,medium,male,b91c7a6f67,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,medium,warning
2012-06-15_21:30:00,-27.143620799999987,28.617616100000006,30.722115498766062,76.0,medium,male,2cd8d90206,vehicular,registration,,,,False,False,False,False,,registration,low,citation
2010-01-18_09:07:00,-26.209959599999998,30.076572999999982,13.808921302572907,31.0,tall,male,b96df3310a,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,low,citation
2015-03-02_16:44:00,-26.0911847,28.00618940000001,40.59844626068562,36.0,tall,male,0f7ad96aba,vehicular,registration,False,False,False,False,True,True,True,plain view,registration,high,warning
2013-12-31_12:40:00,-26.1134426,28.129377600000026,21.89963464292898,65.0,tall,female,d195198c56,vehicular,parking violation,,,,False,False,False,False,,parking violation,high,warning
2014-04-21_14:04:00,-23.356839099999995,19.490566299999998,19.473410544194863,33.0,medium,male,1f5576d831,vehicular,moving traffic violation,False,False,False,True,True,True,True,probable cause,moving traffic violation,very low,warning
2010-02-19_18:56:00,-26.2491463,28.01545849999998,19.316214047854427,45.0,tall,male,fc43f6017d,vehicular,vehicle equipment violation,,,,False,False,False,False,,vehicle equipment violation,high,citation
2013-05-21_09:19:00,-26.613766,31.221045599999982,24.7304509033749,34.0,medium,female,01aa59bb70,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,medium,warning
2010-12-27_10:35:00,-27.189649599999996,24.677158500000004,22.513754554424587,48.0,tall,male,8b5afada21,vehicular,vehicle equipment violation,,,,False,False,False,False,,vehicle equipment violation,low,warning
2012-12-21_18:25:00,-27.3400424,29.379649200000017,24.353033619446638,26.0,tall,male,22bf002bac,vehicular,safety violation,,,,False,False,False,False,,safety violation,low,citation
2013-06-14_16:03:00,-26.190432,27.96632600000001,20.28556159612766,49.0,tall,male,cd98dea728,vehicular,seatbelt violation,,,,False,False,False,False,,seatbelt violation,very high,warning
2017-05-07_23:14:00,-26.232672299999997,28.069664800000027,30.72836043988811,30.0,medium,male,ac571570c9,vehicular,vehicle equipment violation,False,False,False,False,True,True,False,other,vehicle equipment violation,medium,arrest
2014-07-02_21:03:00,-26.216033699999997,27.919117500000027,27.18047529807827,30.0,tall,male,0cd91b7f91,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,very high,citation
2010-11-23_22:59:00,-26.233227299999996,28.075449700000007,14.773886023343586,42.0,tall,male,b908cb6e33,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,medium,warning
2016-02-07_11:36:00,-26.160633499999996,28.043889800000002,15.625141756266572,61.0,tall,male,acb89d1f7f,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,high,warning
2012-10-20_21:56:00,-25.929983799999995,25.66985720000001,34.877988343385304,34.0,medium,female,0cd91b7f91,vehicular,safety violation,,,,False,False,False,False,,safety violation,low,warning
2012-08-10_07:12:00,-26.209959599999998,30.076572999999982,25.75354176298653,41.0,medium,female,a951ba99dd,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,low,citation
2014-08-07_05:36:00,-28.8071118,27.056433700000028,33.77449803158579,38.0,tall,male,41c8075306,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,very low,citation
2010-08-31_00:34:00,-27.530773100000005,32.45440620000001,24.826496983779418,19.0,tall,female,2511466c93,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,low,warning
