datetime,lat,lng,precinct,stop_duration,subject_age,subject_height,subject_sex,officer_id_hash,type,violation,contraband_found,contraband_drugs,contraband_weapons,frisk_performed,search_conducted,search_person,search_vehicle,reason_for_stop,area_risk,outcome
2010-08-10_07:26:00,-26.168147599999998,27.95067420000001,4,26.18432632801287,34.0,medium,male,9cc6a55864,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,very high,warning
2011-05-02_02:15:00,-27.530773100000005,32.45440620000001,8.0,20.328933513629867,59.0,short,male,2511466c93,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,low,warning
2011-08-04_16:48:00,-26.2606404,28.010328,3.0,17.861784147150708,37.0,tall,male,1d17ac8627,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,high,citation
2011-07-31_18:16:00,-26.143401399999995,28.011937100000026,2.0,30.210504399992562,34.0,tall,female,e552872ac6,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,high,warning
2016-03-14_20:19:00,-26.156414499999997,28.12789570000001,5.0,17.889619373594712,18.0,tall,male,cf98c01df4,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,medium,warning
2010-12-19_02:58:00,-26.178994699999997,27.933518600000028,8.0,29.878547520033617,21.0,tall,female,5db485cff3,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,high,warning
2017-10-16_13:46:00,-26.167520099999997,27.881356800000006,1.0,36.89879188130639,55.0,tall,male,6e6eeb355a,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,medium,citation
2014-03-29_22:45:00,-26.251737,27.987005900000028,8.0,28.932804563544423,44.0,short,male,4ab7251c91,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,high,warning
2016-06-08_13:46:00,-26.209959599999998,30.076572999999982,8.0,18.396049284989747,41.0,tall,female,498350de5b,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,low,citation
2011-01-28_03:26:00,-27.530773100000005,32.45440620000001,8.0,22.64139399457041,20.0,tall,female,2511466c93,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,low,warning
2018-12-30_17:38:00,-26.1239091,27.9189748,6.0,39.88608432844401,58.0,medium,male,170c43b0d9,vehicular,investigative stop,False,False,False,False,True,True,False,investigative stop,high,arrest
2013-02-26_22:16:00,-26.2845594,28.026376199999987,3,38.945787424182505,55.0,short,female,7226a00c28,vehicular,safety violation,,,,False,False,False,False,safety violation,high,warning
2012-10-04_10:20:00,-26.2502547,27.970793299999983,8.0,28.820585367959787,38.0,medium,female,39c3a6436c,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,high,citation
2015-07-02_23:35:00,-26.3765347,27.402524500000027,1.0,33.06269020740663,51.0,medium,male,43a72bc466,vehicular,registration,False,False,False,False,True,True,True,registration,low,warning
2014-10-18_22:48:00,-26.1434074,27.982858400000026,2.0,34.60672521870278,34.0,tall,female,7f79da4426,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,high,warning
2015-11-06_10:09:00,-26.07107100000001,28.01722900000003,7.0,21.3924799838405,51.0,tall,male,3c07909db0,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,high,warning
2012-10-10_11:52:00,-26.207926,28.027581000000026,5.0,14.1389376751837,22.0,medium,male,4d037c592b,vehicular,moving traffic violation,False,False,False,True,True,True,True,moving traffic violation,medium,arrest
2012-04-25_04:56:00,-26.602446399999998,27.769506700000008,8.0,29.57623321365089,48.0,tall,male,4641ba1563,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,low,warning
2017-02-20_13:47:00,-26.3765347,27.402524500000027,1.0,23.956659169854216,24.0,tall,male,c4184931e7,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,low,warning
2012-08-20_16:05:00,-26.08878,27.962102700000003,7.0,18.983715916922392,31.0,medium,male,72de0e0089,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,high,warning
2014-07-25_08:05:00,-28.8071118,27.056433700000028,5.0,23.286230646742297,59.0,tall,male,41c8075306,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,very low,citation
2012-06-19_12:09:00,-26.251000499999996,27.77487459999999,4.0,31.658552781764104,19.0,medium,male,ec95a9403e,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,medium,citation
2012-03-27_03:06:00,-26.260536199999997,28.03663770000003,3.0,13.800922126394422,18.0,short,male,f7d35184d2,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,high,warning
2011-03-25_06:14:00,-26.3765347,27.402524500000027,1.0,21.187511420556653,39.0,tall,male,a341fcca8c,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,low,warning
2013-11-18_05:25:00,-26.106244299999986,27.92365470000003,6.0,29.877184953407536,54.0,tall,male,b3a6b271c1,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,high,warning
2010-03-09_09:15:00,-26.063997799999996,28.079199800000026,5.0,21.65156546596779,58.0,tall,female,c05e130f6a,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,high,citation
2017-10-18_01:08:00,-26.254519699999996,27.78961600000001,1.0,34.65409025173362,19.0,tall,male,c99d3afed9,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,medium,warning
2016-01-06_15:00:00,-26.264264899999986,28.100567099999964,3,42.275859078403684,42.0,medium,female,db265df432,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,medium,warning
2016-05-18_21:25:00,-26.176782799999998,27.96043650000003,4.0,22.270401031970284,47.0,medium,male,e34bde788d,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,very high,warning
2014-04-16_02:08:00,-26.177729299999996,27.890431700000008,1.0,27.846408289790443,24.0,tall,male,f5b63ab74a,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,medium,warning
2010-08-01_08:08:00,-26.181955599999995,28.06610259999998,5.0,27.73736268268493,46.0,tall,male,963f2c3d0d,vehicular,seatbelt violation,,,,False,False,False,False,seatbelt violation,medium,warning
2017-04-27_03:21:00,-26.235958099999998,28.076959400000007,5.0,19.209317765330642,24.0,short,male,59993b473d,vehicular,moving traffic violation,False,False,False,True,True,True,True,moving traffic violation,medium,arrest
2016-02-10_14:02:00,-26.25667899999999,28.109874000000005,3.0,30.523179489479265,40.0,tall,male,b026378af6,vehicular,seatbelt violation,True,True,False,False,True,True,True,seatbelt violation,medium,arrest
2011-02-28_14:24:00,-27.09048,28.886583,3,30.142788568048474,20.0,tall,female,286c82f645,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,very low,citation
2018-11-07_04:29:00,-26.230218099999995,27.80849519999998,1.0,35.77234578525891,40.0,medium,female,fe1ec69f77,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,medium,warning
2012-06-11_21:37:00,-26.260084999999997,28.036628000000007,3.0,43.910954161988094,24.0,short,male,236f1a57dd,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,high,warning
2012-06-05_16:21:00,-26.181129,27.96290599999999,3.0,37.51004132083806,30.0,medium,female,d6344a9ace,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,very high,warning
2010-11-05_03:00:00,-26.2908386,27.945581700000005,8.0,44.95190800067974,31.0,medium,female,8228f97e2c,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,high,warning
2013-07-30_09:15:00,-26.602446399999998,27.769506700000008,8.0,49.64206116936981,32.0,tall,male,6074f7bab3,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,low,warning
2010-12-06_09:01:00,-26.1471126,27.918828700000006,6.0,30.589561569221736,18.0,medium,male,bd349f40c9,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,high,warning
2012-05-08_14:05:00,-26.16448599999999,27.92975459999998,6.0,30.448385968631943,24.0,medium,male,a341fcca8c,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,high,warning
2015-06-04_09:42:00,-26.602446399999998,27.769506700000008,8.0,20.918121314576965,31.0,short,male,ba10efd51b,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,low,citation
2012-03-21_12:44:00,-26.602446399999998,27.769506700000008,8.0,22.69353475908278,48.0,tall,female,41c8075306,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,low,citation
2011-04-22_08:00:00,-26.1148861,27.966039900000027,2.0,32.1724753578117,33.0,short,female,c4680d166c,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,high,citation
2017-09-08_22:09:00,-26.282361199999997,28.074069300000005,3.0,21.996102044624294,53.0,medium,female,ef2d5b479f,vehicular,registration,,,,False,False,False,False,registration,medium,warning
2010-07-08_00:05:00,-26.1803898,27.93200140000002,8,21.512249240043033,25.0,tall,female,a0b824a6ce,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,high,warning
2013-07-04_07:52:00,-26.13680690000001,27.978008000000003,2.0,17.515864858655224,34.0,tall,male,77134f5a26,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,high,warning
2018-05-14_08:02:00,-26.0715656,28.016452700000002,7.0,37.524881961997885,48.0,short,male,2b7a7efb70,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,high,warning
2015-05-22_19:34:00,-26.3765347,27.402524500000027,1.0,25.81048887270274,61.0,tall,male,a951ba99dd,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,low,warning
2014-08-05_23:06:00,-26.207926,28.027581000000026,1.0,29.337919761162716,21.0,tall,female,0748bf3279,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,medium,warning
2013-02-21_07:40:00,-26.121434299999997,27.944152099999982,6.0,19.015770461591206,40.0,medium,male,c64917c4fe,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,high,warning
2010-06-02_13:05:00,-26.3765347,27.402524500000027,1,29.369795387756447,59.0,tall,male,d098ec755c,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,low,citation
2018-09-24_02:34:00,-26.180579,27.89917890000001,1.0,18.0674424196199,43.0,tall,male,ede5b52b1e,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,medium,warning
2015-10-08_18:32:00,-26.3765347,27.402524500000027,1.0,22.59175082155343,44.0,medium,female,a951ba99dd,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,low,warning
2013-11-14_21:05:00,-26.176959599999996,28.103463700000006,5.0,29.293164595323372,40.0,medium,male,a9b7a026f0,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,medium,citation
2014-08-15_05:50:00,-26.3765347,27.402524500000027,1.0,23.95603977632348,26.0,tall,female,0748bf3279,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,low,warning
2010-10-26_10:40:00,-26.3765347,27.402524500000027,1.0,16.82421876286644,30.0,tall,female,d098ec755c,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,low,citation
2012-05-30_23:13:00,-26.602446399999998,27.769506700000008,8.0,19.63339449092734,32.0,tall,male,e4eb4870eb,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,low,citation
2012-06-21_15:38:00,-26.251170199999997,27.844785900000005,1.0,24.222429919344208,50.0,tall,male,3380b227a4,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,medium,warning
2013-08-04_03:09:00,-26.602446399999998,27.769506700000008,8.0,18.421762398219542,24.0,tall,male,6f0e6c9ea2,vehicular,moving traffic violation,False,False,False,False,True,True,True,moving traffic violation,low,arrest
2011-02-02_13:06:00,-26.3765347,27.402524500000027,1.0,20.103816170838734,36.0,tall,male,c05e130f6a,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,low,citation
2011-03-25_03:25:00,-26.1863035,27.9158137,8.0,33.856965979658234,21.0,tall,female,acb89d1f7f,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,high,warning
2013-03-20_07:51:00,-26.149718999999997,27.91406170000002,6.0,23.72111309109992,29.0,medium,female,3fbb1190ca,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,high,warning
2017-07-05_19:55:00,-26.172839599999996,27.958816000000027,4.0,18.52104592731532,31.0,tall,female,f5c7327329,vehicular,registration,,,,False,False,False,False,registration,very high,warning
2016-02-09_12:24:00,-26.158135199999997,27.932913400000018,6.0,17.640684472348823,50.0,medium,male,dd16a8e4a3,vehicular,registration,,,,False,False,False,False,registration,high,warning
2011-10-11_10:32:00,-26.602446399999998,27.769506700000008,8.0,32.96666542981138,32.0,tall,female,4d037c592b,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,low,citation
2010-09-07_10:39:00,-27.09048,28.886583,3.0,41.54906440956973,20.0,tall,female,286c82f645,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,very low,citation
2018-07-20_21:04:00,-26.160072800000002,27.973822099999964,2.0,20.466679879259946,56.0,medium,female,ba6d61eecc,vehicular,safety violation,,,,False,False,False,False,safety violation,very high,warning
2010-12-29_04:05:00,-27.530773100000005,32.45440620000001,8.0,19.521975991415605,23.0,medium,female,2511466c93,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,low,warning
2016-10-27_13:43:00,-26.177527399999995,27.896159000000026,8.0,36.31271969253144,51.0,tall,male,0a70309850,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,medium,warning
2010-03-22_06:25:00,-26.3765347,27.402524500000027,1.0,28.406090585461257,48.0,tall,female,4716b7aab8,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,low,warning
2018-06-27_19:33:00,-26.156414499999997,28.12789570000001,5.0,35.98643014201365,28.0,medium,male,550e7e232e,vehicular,registration,False,False,False,False,True,True,False,registration,medium,arrest
2013-09-30_10:36:00,-26.3765347,27.402524500000027,1.0,30.33321991707246,19.0,medium,male,e7099bc91c,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,low,citation
2015-12-17_11:56:00,-26.2531375,27.784705300000027,1.0,34.02747817870945,26.0,short,female,0a70309850,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,medium,citation
